1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	1	2	3	4	5	6	7	8	9	10
Q0045	0	0	0	0	0	0	0	0.00241837968561064	0	0.0060459492140266	0.0145102781136638	0	0.0193470374848851	0.00362756952841596	0.0447400241837969	0.00362756952841596	0.0145102781136638	0.00967351874244256	0.00362756952841596	0.0120918984280532	0.00483675937122128	0.064087061668682	0.0181378476420798	0.00362756952841596	0.0556227327690447	0	0.0411124546553809	0.00120918984280532	0.0725513905683192	0.00241837968561064	0	0.0798065296251512	0.00725513905683192	0.033857315598549	0.0157194679564692	0.0060459492140266	0.00846432889963724	0.00725513905683192	0.00241837968561064	0.0169286577992745	0	0.00241837968561064	0	0	0	0.00967351874244256	0	0	0	0	0	0.00483675937122128	0.00120918984280532	0.0060459492140266	0.0205562273276904	0.0253929866989117	0	0.026602176541717	0.00846432889963724	0.00241837968561064	0.00120918984280532	0.0060459492140266	0.00725513905683192	0.00362756952841596	0	0	0	0	0	0	0	0.00846432889963724	0	0	0	0	0	0	0	0	0	0.00120918984280532	0.0133010882708585	0	0.0241837968561064	0.00241837968561064	0	0.125755743651753	0.0785973397823458	0.0362756952841596	0.0060459492140266	0	0.00120918984280532	0.00120918984280532	0	0	0	0	0	0
Q0085	0	0	0	0.0196078431372549	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00980392156862745	0	0	0.0392156862745098	0	0	0	0	0.00980392156862745	0	0.0490196078431373	0	0	0	0	0	0	0	0	0.00980392156862745	0.0490196078431373	0	0	0	0	0.235294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0686274509803922	0	0	0	0	0	0	0	0	0	0.480392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0105	0	0	0	0	0	0	0	0	0	0	0.0444444444444444	0.0133333333333333	0.12	0.0222222222222222	0.0444444444444444	0	0.0133333333333333	0.0755555555555556	0	0.00444444444444444	0	0	0.0311111111111111	0	0.00888888888888889	0	0	0	0.0355555555555556	0	0	0	0	0.00444444444444444	0	0	0	0	0	0.0533333333333333	0.00888888888888889	0	0.00888888888888889	0	0	0	0.00888888888888889	0	0	0.00444444444444444	0	0.0311111111111111	0	0	0.00444444444444444	0	0	0	0	0	0.0355555555555556	0	0	0.0444444444444444	0	0	0	0	0.00444444444444444	0	0.00888888888888889	0	0	0	0.0533333333333333	0	0	0	0	0	0	0	0	0	0	0	0.16	0.00444444444444444	0.142222222222222	0.00888888888888889	0	0	0	0	0	0	0	0	0	0
Q0130	0	0	0	0	0	0	0	0	0.0377358490566038	0	0	0	0.245283018867925	0.0377358490566038	0	0	0	0.113207547169811	0.113207547169811	0	0	0	0	0	0	0	0	0	0	0.0188679245283019	0.0754716981132075	0	0	0	0	0.0377358490566038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0188679245283019	0	0	0	0	0.226415094339623	0	0.0377358490566038	0	0	0	0	0.0188679245283019	0	0	0	0	0.0188679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q0250	0	0	0	0	0	0.00636942675159236	0.312101910828025	0.00636942675159236	0	0	0.0955414012738854	0	0	0	0	0	0.0127388535031847	0.00636942675159236	0	0.152866242038217	0	0	0	0	0	0	0	0	0	0	0.00636942675159236	0	0	0	0	0	0	0	0	0.00636942675159236	0	0	0.0573248407643312	0.00636942675159236	0	0	0	0	0	0	0	0	0	0	0	0.210191082802548	0	0.0764331210191083	0.00636942675159236	0	0	0	0	0	0	0	0	0	0	0	0.0191082802547771	0	0	0	0	0	0.00636942675159236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00636942675159236	0.00636942675159236	0	0	0	0	0	0
Q0275	0	0.0075187969924812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300751879699248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218045112781955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075187969924812	0	0.0902255639097744	0	0	0	0	0	0.18796992481203	0.18796992481203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL003W	0	0	0	0	0.000198925800676348	0	0	0	0	0.000198925800676348	0.000198925800676348	0.000198925800676348	0	0	0.000795703202705391	0	0	0.000596777402029043	0	0	0.00974736423314104	0	0	0	0	0.0302367217028049	0.0962800875273523	0.197533320071613	0.282076785359061	0.124527551223394	0.02287646707778	0.00318281281082156	0.000198925800676348	0.00318281281082156	0	0	0.000198925800676348	0.00556992241893774	0.0103441416351701	0	0	0	0.00218818380743982	0.00218818380743982	0	0.00477421921623235	0.00119355480405809	0.0153172866520788	0.000596777402029043	0.000397851601352695	0.00795703202705391	0.0304356475034812	0.0149194350507261	0	0	0.0310324249055102	0.000198925800676348	0.000198925800676348	0.000198925800676348	0.014322657648697	0.000795703202705391	0	0.000198925800676348	0	0.000596777402029043	0.0232743186791327	0	0	0.000397851601352695	0.00218818380743982	0	0	0.000198925800676348	0	0	0	0	0	0.000198925800676348	0.0185000994629003	0	0	0	0	0	0.00258603540879252	0	0	0.000198925800676348	0.000397851601352695	0.00656455142231947	0.00437636761487965	0.009150586831112	0.0131291028446389	0.00238710960811617	0.000795703202705391	0	0	0	0
YAL012W	0	0	0	0	0	0	0.00813008130081301	0	0	0	0	0.040650406504065	0.0813008130081301	0	0	0	0	0.032520325203252	0	0	0	0	0	0	0	0.032520325203252	0	0	0	0	0	0	0	0	0	0.016260162601626	0	0	0	0	0	0	0.341463414634146	0	0	0	0	0	0.024390243902439	0	0	0	0	0	0	0	0.00813008130081301	0	0	0	0	0	0.154471544715447	0	0	0	0	0	0	0.195121951219512	0.016260162601626	0	0.032520325203252	0	0	0	0	0.016260162601626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAL016W	0	0	0	0	0	0	0.1	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
